FOODID;CONFDID;AMOUNT;FOODUNIT;MASS;EVREMAIN;RECYEAR
34500;4;7,00;G;7,00;100;2016
34500;536;42,00;G;42,00;100;2016
34501;335;70,00;G;70,00;100;2016
34501;29209;240,00;G;240,00;100;2016
34501;352;150,00;G;150,00;100;2016
34501;33891;200,00;G;200,00;100;2016
34501;333;6,00;G;6,00;100;2016
34501;11557;30,00;G;30,00;100;2016
34501;536;14,00;G;14,00;100;2016
34502;11057;240,00;G;240,00;100;2014
34502;33766;60,00;G;60,00;100;2014
34502;536;45,00;G;45,00;100;2014
34502;11557;30,00;G;30,00;100;2014
34502;11134;13,00;G;13,00;100;2014
34502;333;13,00;G;13,00;100;2014
34502;30;3,50;G;3,50;100;2014
34502;393;3,50;G;3,50;100;2014
34502;31557;5,00;G;5,00;100;2014
34502;691;80,00;G;80,00;100;2014
34502;1373;600,00;G;600,00;100;2014
34503;29049;450,00;G;450,00;100;2016
34503;33501;250,00;G;250,00;100;2016
34503;33020;50,00;G;50,00;80;2016
34503;541;35,00;G;35,00;100;2016
34503;31;13,00;G;13,00;80;2016
34503;4;7,50;G;7,50;100;2016
34503;393;2,00;G;2,00;81;2016
34503;11177;0,50;G;0,50;100;2016
34504;28969;160,00;G;160,00;100;2016
34504;33501;150,00;G;150,00;100;2016
34504;386;180,00;G;180,00;89;2016
34504;300;180,00;G;180,00;82;2016
34504;320;100,00;G;100,00;83;2016
34504;335;70,00;G;70,00;81;2016
34504;33020;30,00;G;30,00;80;2016
34504;541;28,00;G;28,00;100;2016
34504;31;13,00;G;13,00;80;2016
34504;393;3,50;G;3,50;81;2016
34504;30;3,00;G;3,00;100;2016
34504;11177;0,50;G;0,50;100;2016
34505;922;250,00;G;250,00;82;2016
34505;161;150,00;G;150,00;100;2016
34505;11212;65,00;G;65,00;87;2016
34505;31211;65,00;G;65,00;87;2016
34505;385;60,00;G;60,00;87;2016
34505;535;42,00;G;42,00;100;2016
34505;30991;32,50;G;32,50;87;2016
34505;30;6,00;G;6,00;100;2016
34506;922;400,00;G;400,00;82;2016
34506;100;110,00;G;110,00;100;2016
34506;385;60,00;G;60,00;87;2016
34506;153;45,00;G;45,00;100;2016
34506;11212;32,50;G;32,50;87;2016
34506;31211;32,50;G;32,50;87;2016
34506;30991;32,50;G;32,50;87;2016
34506;536;28,00;G;28,00;100;2016
34506;30;6,00;G;6,00;100;2016
34507;858;165,00;G;165,00;85;2016
34507;11212;90,00;G;90,00;87;2016
34507;385;60,00;G;60,00;87;2016
34507;30991;32,50;G;32,50;87;2016
34507;153;30,00;G;30,00;100;2016
34507;162;22,00;G;22,00;100;2016
34507;30;4,50;G;4,50;100;2016
34508;33162;400,00;G;400,00;100;2016
34508;153;25,00;G;25,00;100;2016
34508;11212;20,00;G;20,00;87;2016
34508;31211;10,00;G;10,00;87;2016
34508;379;6,00;G;6,00;87;2016
34508;170;5,00;G;5,00;100;2016
34509;1;140,00;G;140,00;100;2016
34509;858;165,00;G;165,00;85;2016
34509;20;45,00;G;45,00;100;2016
34509;11188;4,00;G;4,00;100;2016
34509;500;120,00;G;120,00;100;2016
34509;33542;170,00;G;170,00;100;2016
34509;30;0,50;G;0,50;100;2016
34510;11511;800,00;G;800,00;100;2016
34510;536;42,00;G;42,00;100;2016
34510;30;3,00;G;3,00;100;2016
34510;11057;300,00;G;300,00;100;2016
34510;11557;30,00;G;30,00;100;2016
34510;34234;20,00;G;20,00;100;2016
34510;28938;10,00;G;10,00;100;2016
34511;3034;400,00;G;400,00;100;2016
34511;393;7,00;G;7,00;100;2016
34511;30;3,00;G;3,00;100;2016
34511;11089;180,00;G;180,00;100;2016
34511;352;400,00;G;400,00;100;2016
34511;34159;30,00;G;30,00;100;2016
34511;33162;100,00;G;100,00;100;2016
34511;11557;15,00;G;15,00;100;2016
34511;11177;1,00;G;1,00;100;2016
34512;922;1000,00;G;1000,00;83;2016
34512;32729;500,00;G;500,00;100;2016
34512;156;225,00;G;225,00;100;2016
34512;925;200,00;G;200,00;100;2016
34512;335;60,00;G;60,00;85;2016
34512;5900;30,00;G;30,00;100;2016
34512;30;6,00;G;6,00;100;2016
34512;29008;11,00;G;11,00;83;2016
34512;691;50,00;G;50,00;86;2016
34512;11177;1,00;G;1,00;100;2016
34512;392;5,00;G;5,00;85;2016
34513;922;200,00;G;200,00;85;2016
34513;156;200,00;G;200,00;100;2016
34513;335;120,00;G;120,00;85;2016
34513;5900;50,00;G;50,00;100;2016
34513;691;40,00;G;40,00;100;2016
34513;29410;400,00;G;400,00;80;2016
34513;541;56,00;G;56,00;100;2016
34513;925;200,00;G;200,00;100;2016
34513;29026;200,00;G;200,00;100;2016
34513;393;3,50;G;3,50;84;2016
34513;333;13,00;G;13,00;85;2016
34513;30;1,50;G;1,50;100;2016
34513;11177;0,50;G;0,50;100;2016
34514;541;20,00;G;20,00;100;2016
34514;326;100,00;G;100,00;83;2016
34514;393;7,00;G;7,00;81;2016
34514;11557;50,00;G;50,00;80;2016
34514;30;1,00;G;1,00;100;2016
34514;11177;1,00;G;1,00;100;2016
34515;352;90,00;G;90,00;100;2016
34515;431;13,50;G;13,50;100;2016
34515;690;100,00;G;100,00;100;2016
34515;541;14,00;G;14,00;100;2016
34515;34516;65,00;G;65,00;100;2016
34515;11557;50,00;G;50,00;100;2016
34515;326;100,00;G;100,00;100;2016
34516;34234;300,00;G;300,00;81;2016
34516;541;27,00;G;27,00;100;2016
34517;110;250,00;G;250,00;100;2016
34517;30478;280,00;G;280,00;100;2016
34517;682;200,00;G;200,00;86;2016
34517;29065;200,00;G;200,00;82;2016
34517;797;100,00;G;100,00;100;2016
34517;5900;125,00;G;125,00;100;2016
34517;858;165,00;G;165,00;85;2016
34517;922;75,00;G;75,00;82;2016
34517;393;3,50;G;3,50;84;2016
34517;355;90,00;G;90,00;85;2016
34517;34518;60,00;G;60,00;100;2016
34517;30;3,50;G;3,50;100;2016
34518;337;300,00;G;300,00;81;2016
34518;5900;27,00;G;27,00;100;2016
34519;11177;1,00;G;1,00;100;2016
34519;628;100,00;G;100,00;100;2016
34519;615;100,00;G;100,00;100;2016
34519;34234;20,00;G;20,00;100;2016
34519;797;100,00;G;100,00;100;2016
34519;11589;2,00;G;2,00;100;2016
34520;34234;60,00;G;60,00;100;2016
34520;11177;1,00;G;1,00;100;2016
34520;835;250,00;G;250,00;100;2016
34520;628;200,00;G;200,00;100;2016
34520;369;5,00;G;5,00;100;2016
34520;929;15,00;G;15,00;100;2016
34520;30;2,50;G;2,50;100;2016
34521;11557;30,00;G;30,00;100;2016
34521;34234;60,00;G;60,00;100;2016
34521;11177;1,00;G;1,00;100;2016
34521;615;400,00;G;400,00;100;2016
34521;828;300,00;G;300,00;100;2016
34521;355;220,00;G;220,00;100;2016
34521;393;7,00;G;7,00;100;2016
34521;4;21,00;G;21,00;100;2016
34521;369;10,00;G;10,00;100;2016
34521;30;3,00;G;3,00;100;2016
34522;398;500,00;G;500,00;85;2016
34522;117;200,00;G;200,00;100;2016
34522;684;900,00;G;900,00;85;2016
34522;642;250,00;G;250,00;100;2016
34522;335;200,00;G;200,00;85;2016
34522;5900;45,00;G;45,00;100;2016
34522;110;41,25;G;41,25;100;2016
34522;30;5,00;G;5,00;100;2016
34522;922;100,00;G;100,00;82;2016
34522;11177;1,00;G;1,00;100;2016
34522;797;100,00;G;100,00;100;2016
34522;393;7,00;G;7,00;84;2016
34522;30262;240,00;G;240,00;100;2016
34522;1;0,50;G;0,50;100;2016
34523;393;3,50;G;3,50;100;2016
34523;30;1,50;G;1,50;100;2016
34523;11056;700,00;G;700,00;100;2016
34523;386;100,00;G;100,00;100;2016
34523;34234;50,00;G;50,00;100;2016
34523;31557;8,00;G;8,00;100;2016
34523;11557;30,00;G;30,00;100;2016
34523;34238;10,00;G;10,00;100;2016
34524;352;180,00;G;180,00;100;2016
34524;33449;80,00;G;80,00;100;2016
34524;30186;252,00;G;252,00;100;2016
34524;11057;120,00;G;120,00;100;2016
34524;34238;6,50;G;6,50;86;2016
34524;11557;15,00;G;15,00;100;2016
34524;34234;30,00;G;30,00;84;2016
34524;30;3,50;G;3,50;100;2016
34524;11177;1,00;G;1,00;100;2016
34524;353;5,00;G;5,00;100;2016
34525;31576;34,00;G;34,00;100;2016
34525;31567;66,00;G;66,00;100;2016
34526;5900;27,00;G;27,00;100;2016
34526;30914;300,00;G;300,00;78;2016
34527;632;100,00;G;100,00;80;2016
34527;30;2,00;G;2,00;100;2016
34527;30914;800,00;G;800,00;85;2016
34527;337;150,00;G;150,00;84;2016
34527;5900;30,00;G;30,00;100;2016
34527;922;600,00;G;600,00;83;2016
34527;29008;11,00;G;11,00;83;2016
34527;11177;1,00;G;1,00;100;2016
34528;33095;60,00;G;60,00;100;2016
34528;28937;56,00;G;56,00;100;2016
34528;20;62,00;G;62,00;100;2016
34528;30;0,50;G;0,50;100;2016
34528;11086;180,00;G;180,00;100;2016
34528;29155;180,00;G;180,00;100;2016
34528;11057;200,00;G;200,00;100;2016
34528;4;165,00;G;165,00;100;2016
34528;922;30,00;G;30,00;100;2016
34529;33095;100,00;G;100,00;100;2016
34529;28937;56,00;G;56,00;100;2016
34529;30;0,50;G;0,50;100;2016
34529;11086;180,00;G;180,00;100;2016
34529;11557;120,00;G;120,00;100;2016
34529;34140;100,00;G;100,00;100;2016
34529;4;100,00;G;100,00;100;2016
34529;448;120,00;G;120,00;100;2016
34530;33095;125,00;G;125,00;100;2016
34530;28937;200,00;G;200,00;100;2016
34530;30;1,50;G;1,50;100;2016
34530;11086;150,00;G;150,00;100;2016
34530;11557;15,00;G;15,00;100;2016
34530;34140;150,00;G;150,00;100;2016
34530;4;42,00;G;42,00;100;2016
34530;922;30,00;G;30,00;100;2016
34530;11049;270,00;G;270,00;100;2016
34530;444;200,00;G;200,00;100;2016
34531;379;175,00;G;175,00;100;2016
34531;11086;290,00;G;290,00;100;2016
34531;4;150,00;G;150,00;100;2016
34531;428;60,00;G;60,00;100;2016
34531;30;2,50;G;2,50;100;2016
34531;34140;140,00;G;140,00;100;2016
34531;34361;450,00;G;450,00;100;2016
34531;11557;55,00;G;55,00;100;2016
34532;379;70,00;G;70,00;100;2016
34532;28937;75,00;G;75,00;100;2016
34532;300;200,00;G;200,00;100;2016
34532;30;0,50;G;0,50;100;2016
34532;11086;120,00;G;120,00;100;2016
34532;4;63,00;G;63,00;100;2016
34532;34140;14,00;G;14,00;100;2016
34532;11557;70,00;G;70,00;100;2016
34532;922;20,00;G;20,00;100;2016
34533;379;105,00;G;105,00;100;2016
34533;376;100,00;G;100,00;100;2016
34533;153;90,00;G;90,00;100;2016
34533;103;90,00;G;90,00;100;2016
34533;4;85,00;G;85,00;100;2016
34533;11212;65,00;G;65,00;100;2016
34533;170;60,00;G;60,00;100;2016
34533;428;60,00;G;60,00;100;2016
34533;535;45,00;G;45,00;100;2016
34534;34240;340,00;G;340,00;78;2016
34534;29065;200,00;G;200,00;82;2016
34534;110;165,00;G;165,00;100;2016
34534;335;120,00;G;120,00;84;2016
34534;5901;125,00;G;125,00;100;2016
34534;858;110,00;G;110,00;85;2016
34534;922;30,00;G;30,00;82;2016
34534;691;80,00;G;80,00;86;2016
34534;393;7,00;G;7,00;84;2016
34535;367;400,00;G;400,00;75;2016
34536;34240;400,00;G;400,00;76;2016
34536;5900;25,00;G;25,00;100;2016
34536;30;2,00;G;2,00;100;2016
34537;34240;100,00;G;100,00;76;2016
34539;156;450,00;G;450,00;100;2016
34539;335;60,00;G;60,00;85;2016
34539;5900;30,00;G;30,00;100;2016
34539;393;3,50;G;3,50;84;2016
34539;305;160,00;G;160,00;86;2016
34539;925;50,00;G;50,00;100;2016
34539;29026;1000,00;G;1000,00;100;2016
34539;691;80,00;G;80,00;86;2016
34539;32925;100,00;G;100,00;86;2016
34539;541;28,00;G;28,00;100;2016
34540;34228;300,00;G;300,00;85;2016
34540;335;70,00;G;70,00;84;2016
34540;393;7,00;G;7,00;84;2016
34540;541;28,00;G;28,00;100;2016
34540;29065;200,00;G;200,00;83;2016
34540;690;200,00;G;200,00;86;2016
34540;11177;1,00;G;1,00;100;2016
34541;117;200,00;G;200,00;100;2016
34541;335;70,00;G;70,00;84;2016
34541;393;10,00;G;10,00;84;2016
34541;34537;220,00;G;220,00;100;2016
34541;398;400,00;G;400,00;85;2016
34541;354;150,00;G;150,00;85;2016
34541;1;2,00;G;2,00;100;2016
34541;30;6,00;G;6,00;100;2016
34541;690;150,00;G;150,00;86;2016
34541;33449;60,00;G;60,00;86;2016
34541;29065;200,00;G;200,00;82;2016
34542;922;200,00;G;200,00;85;2016
34542;398;400,00;G;400,00;85;2016
34542;684;400,00;G;400,00;85;2016
34542;29;400,00;G;400,00;85;2016
34542;642;200,00;G;200,00;100;2016
34542;335;100,00;G;100,00;85;2016
34542;5900;40,00;G;40,00;100;2016
34542;110;55,00;G;55,00;100;2016
34542;30;5,00;G;5,00;100;2016
34542;32704;375,00;G;375,00;82;2016
34542;119;300,00;G;300,00;100;2016
34543;922;200,00;G;200,00;85;2016
34543;398;400,00;G;400,00;85;2016
34543;684;400,00;G;400,00;85;2016
34543;29;400,00;G;400,00;85;2016
34543;642;200,00;G;200,00;100;2016
34543;335;100,00;G;100,00;85;2016
34543;5900;40,00;G;40,00;100;2016
34543;30;5,00;G;5,00;100;2016
34543;32704;375,00;G;375,00;82;2016
34543;29496;300,00;G;300,00;100;2016
34543;31544;55,00;G;55,00;100;2016
34544;206;75,00;G;75,00;86;2016
34544;124;110,00;G;110,00;100;2016
34544;74;2,50;G;2,50;100;2016
34544;5900;100,00;G;100,00;100;2016
34544;922;45,00;G;45,00;82;2016
34544;29239;150,00;G;150,00;86;2016
34544;352;250,00;G;250,00;85;2016
34544;11177;1,00;G;1,00;100;2016
34544;11134;9,75;G;9,75;86;2016
34544;858;110,00;G;110,00;85;2016
34544;29065;200,00;G;200,00;82;2016
34544;3323;45,00;G;45,00;100;2016
34545;922;400,00;G;400,00;100;2016
34545;11061;240,00;G;240,00;100;2016
34545;11049;150,00;G;150,00;100;2016
34545;346;150,00;G;150,00;100;2016
34545;326;100,00;G;100,00;100;2016
34545;11557;20,00;G;20,00;100;2016
34545;11134;13,00;G;13,00;100;2016
34546;622;250,00;G;250,00;100;2014
34546;29014;200,00;G;200,00;100;2014
34546;11049;125,00;G;125,00;100;2014
34546;442;120,00;G;120,00;100;2014
34546;4;42,00;G;42,00;100;2014
34546;34245;17,00;G;17,00;100;2014
34547;34361;350,00;G;350,00;100;2016
34547;33162;300,00;G;300,00;100;2016
34547;438;100,00;G;100,00;100;2016
34547;4;42,00;G;42,00;100;2016
34548;29014;400,00;G;400,00;100;2016
34548;34361;400,00;G;400,00;100;2016
34548;11056;220,00;G;220,00;100;2016
34548;11049;150,00;G;150,00;100;2016
34548;11557;50,00;G;50,00;100;2016
34549;619;400,00;G;400,00;100;2016
34549;454;120,00;G;120,00;100;2016
34549;11212;30,00;G;30,00;100;2016
34549;170;30,00;G;30,00;100;2016
34549;1;2,00;G;2,00;100;2016
34550;922;200,00;G;200,00;100;2016
34550;11061;240,00;G;240,00;100;2016
34550;346;150,00;G;150,00;100;2016
34550;339;50,00;G;50,00;100;2016
34550;33023;4,00;G;4,00;100;2016
34551;447;200,00;G;200,00;100;2016
34551;922;200,00;G;200,00;100;2016
34551;11045;190,00;G;190,00;100;2016
34551;300;130,00;G;130,00;100;2016
34551;11557;30,00;G;30,00;100;2016
34552;922;500,00;G;500,00;85;2016
34552;5900;30,00;G;30,00;100;2016
34552;691;100,00;G;100,00;100;2016
34552;541;14,00;G;14,00;100;2016
34552;925;100,00;G;100,00;100;2016
34552;393;7,00;G;7,00;84;2016
34552;31175;270,00;G;270,00;100;2016
34552;29008;11,00;G;11,00;83;2016
34552;33456;12,00;G;12,00;85;2016
34552;34240;67,00;G;67,00;80;2016
34552;367;67,00;G;67,00;80;2016
34552;29410;67,00;G;67,00;80;2016
34552;11177;1,00;G;1,00;100;2016
34553;541;14,00;G;14,00;100;2016
34553;31175;270,00;G;270,00;100;2016
34553;11177;1,00;G;1,00;100;2016
34553;29026;600,00;G;600,00;100;2016
34553;352;200,00;G;200,00;84;2016
34553;379;130,00;G;130,00;87;2016
34553;30;1,00;G;1,00;100;2016
34553;333;13,00;G;13,00;85;2016
34554;33597;200,00;G;200,00;100;2016
34554;447;300,00;G;300,00;100;2016
34554;4;70,00;G;70,00;100;2016
34554;162;4,00;G;4,00;100;2016
34554;31231;100,00;G;100,00;100;2016
34555;33597;750,00;G;750,00;100;2016
34555;182;220,00;G;220,00;85;2016
34555;921;200,00;G;200,00;80;2016
34555;162;70,00;G;70,00;100;2016
34555;541;35,00;G;35,00;100;2016
34555;30;6,00;G;6,00;100;2016
34556;20;3,00;G;3,00;100;2016
34556;30210;400,00;G;400,00;100;2016
34556;1;8,00;G;8,00;100;2016
34557;335;55,00;G;55,00;75;2016
34557;30;3,00;G;3,00;100;2016
34557;398;400,00;G;400,00;85;2016
34557;735;400,00;G;400,00;77;2016
34557;5900;10,00;G;10,00;100;2016
34558;691;340,00;G;340,00;86;2016
34558;28905;245,00;G;245,00;100;2016
34558;922;150,00;G;150,00;82;2016
34558;29239;125,00;G;125,00;86;2016
34558;335;65,00;G;65,00;84;2016
34558;26;20,00;G;20,00;100;2016
34558;30;3,00;G;3,00;100;2016
34558;536;47,00;G;47,00;100;2016
34558;28938;15,00;G;15,00;100;2016
34558;30801;50,00;G;50,00;100;2016
34558;34159;20,00;G;20,00;86;2016
34559;322;750,00;G;750,00;82;2016
34559;29239;125,00;G;125,00;86;2016
34559;536;21,00;G;21,00;100;2016
34559;691;80,00;G;80,00;86;2016
34559;858;55,00;G;55,00;85;2016
34559;398;100,00;G;100,00;85;2016
34559;352;120,00;G;120,00;85;2016
34559;30;5,00;G;5,00;100;2016
34559;11177;1,00;G;1,00;100;2016
34559;11134;10,00;G;10,00;86;2016
34560;352;300,00;G;300,00;85;2016
34560;28905;245,00;G;245,00;100;2016
34560;3342;200,00;G;200,00;100;2016
34560;345;200,00;G;200,00;78;2016
34560;922;150,00;G;150,00;82;2016
34560;355;180,00;G;180,00;85;2016
34560;628;150,00;G;150,00;82;2016
34560;34234;65,00;G;65,00;84;2016
34560;536;28,00;G;28,00;100;2016
34560;34159;20,00;G;20,00;86;2016
34560;26;15,00;G;15,00;100;2016
34560;11557;15,00;G;15,00;100;2016
34560;30;7,50;G;7,50;100;2016
34561;395;455,00;G;455,00;88;2016
34561;31179;200,00;G;200,00;100;2016
34561;335;120,00;G;120,00;84;2016
34561;11212;100,00;G;100,00;87;2016
34561;541;50,00;G;50,00;100;2016
34561;153;30,00;G;30,00;100;2016
34561;393;15,00;G;15,00;84;2016
34561;30;9,00;G;9,00;100;2016
34561;11177;1,00;G;1,00;100;2016
34562;541;28,00;G;28,00;100;2016
34562;326;200,00;G;200,00;83;2016
34562;30;1,50;G;1,50;100;2016
34563;110;1000,00;G;1000,00;100;2016
34563;689;500,00;G;500,00;86;2016
34563;1;170,00;G;170,00;100;2016
34563;500;250,00;G;250,00;100;2016
34563;858;110,00;G;110,00;87;2016
34563;26;50,00;G;50,00;100;2016
34563;30;5,00;G;5,00;100;2016
34564;684;500,00;G;500,00;85;2016
34564;1277;300,00;G;300,00;100;2016
34564;858;220,00;G;220,00;85;2016
34564;110;110,00;G;110,00;100;2016
34564;5900;30,00;G;30,00;100;2016
34564;1;24,00;G;24,00;100;2016
34564;30;3,00;G;3,00;100;2016
34565;11089;300,00;G;300,00;100;2016
34565;30600;500,00;G;500,00;100;2016
34565;34234;60,00;G;60,00;100;2016
34565;30;3,00;G;3,00;100;2016
34565;11177;1,00;G;1,00;100;2016
34565;690;150,00;G;150,00;100;2016
34565;34231;115,00;G;115,00;100;2016
34565;346;200,00;G;200,00;100;2016
34565;929;30,00;G;30,00;100;2016
34565;536;14,00;G;14,00;100;2016
34565;535;28,00;G;28,00;100;2016
34565;31557;4,00;G;4,00;100;2016
34566;320;500,00;G;500,00;100;2016
34566;300;130,00;G;130,00;100;2016
34566;562;95,00;G;95,00;100;2016
34566;1;2,00;G;2,00;100;2016
34566;615;100,00;G;100,00;100;2016
34566;929;30,00;G;30,00;100;2016
34566;28;16,00;G;16,00;100;2016
34566;30;1,50;G;1,50;100;2016
34566;11177;1,00;G;1,00;100;2016
34566;333;13,00;G;13,00;100;2016
34567;5900;30,00;G;30,00;100;2016
34567;858;110,00;G;110,00;85;2016
34567;29065;50,00;G;50,00;82;2016
34567;922;50,00;G;50,00;82;2016
34567;30;12,00;G;12,00;100;2016
34567;11177;1,00;G;1,00;100;2016
34567;1370;320,00;G;320,00;100;2016
34567;3;45,00;G;45,00;90;2016
34567;33204;1500,00;G;1500,00;100;2016
34567;3230;60,00;G;60,00;100;2016
34567;33026;240,00;G;240,00;100;2016
34568;7311;800,00;G;800,00;100;2014
34568;345;250,00;G;250,00;78;2014
34568;922;250,00;G;250,00;82;2014
34568;300;200,00;G;200,00;84;2014
34568;335;180,00;G;180,00;84;2014
34568;924;100,00;G;100,00;100;2014
34568;393;7,00;G;7,00;84;2014
34568;541;14,00;G;14,00;100;2014
34568;30;4,00;G;4,00;100;2014
34568;11177;2,00;G;2,00;100;2014
34569;29065;250,00;G;250,00;83;2016
34569;335;100,00;G;100,00;85;2016
34569;34535;100,00;G;100,00;100;2016
34569;34537;100,00;G;100,00;100;2016
34569;5900;15,00;G;15,00;100;2016
34569;30;3,00;G;3,00;100;2016
34569;11177;1,00;G;1,00;100;2016
34569;333;5,00;G;5,00;85;2016
34570;305;600,00;G;600,00;88;2016
34570;335;100,00;G;100,00;75;2016
34570;30;3,75;G;3,75;100;2016
34570;541;14,00;G;14,00;100;2016
34570;922;250,00;G;250,00;83;2016
34570;11550;180,00;G;180,00;86;2016
34570;11177;1,00;G;1,00;100;2016
34570;11134;5,00;G;5,00;85;2016
34571;871;550,00;G;550,00;86;2016
34571;29065;200,00;G;200,00;78;2016
34571;858;110,00;G;110,00;85;2016
34571;126;75,00;G;75,00;100;2016
34571;11557;30,00;G;30,00;80;2016
34571;541;20,00;G;20,00;100;2016
34571;369;8,50;G;8,50;78;2016
34571;392;8,50;G;8,50;78;2016
34571;30;5,00;G;5,00;100;2016
34571;11177;1,00;G;1,00;100;2016
34572;642;80,00;G;80,00;100;2016
34572;5901;150,00;G;150,00;100;2016
34572;110;220,00;G;220,00;100;2016
34572;30;7,50;G;7,50;100;2016
34572;858;275,00;G;275,00;85;2016
34572;34458;500,00;G;500,00;100;2016
34572;32925;200,00;G;200,00;86;2016
34572;29065;200,00;G;200,00;82;2016
34572;684;100,00;G;100,00;86;2016
34572;11177;1,00;G;1,00;100;2016
34572;333;13,00;G;13,00;86;2016
34573;1;155,00;G;155,00;100;2016
34573;32;450,00;G;450,00;100;2016
34573;30;3,00;G;3,00;100;2016
34573;31160;5,00;G;5,00;100;2016
34573;5901;225,00;G;225,00;100;2016
34573;11188;8,00;G;8,00;100;2016
34573;858;110,00;G;110,00;85;2016
34573;110;240,00;G;240,00;100;2016
34574;153;75,00;G;75,00;100;2016
34574;74;1,25;G;1,25;100;2016
34574;110;110,00;G;110,00;100;2016
34574;5901;125,00;G;125,00;100;2016
34574;858;55,00;G;55,00;85;2016
34574;11188;4,00;G;4,00;100;2016
34574;1;212,50;G;212,50;100;2016
34575;29146;400,00;G;400,00;100;2016
34575;29175;400,00;G;400,00;100;2016
34575;500;20,00;G;20,00;100;2016
34575;335;160,00;G;160,00;84;2016
34575;393;25,00;G;25,00;84;2016
34575;837;40,00;G;40,00;85;2016
34575;354;45,00;G;45,00;85;2016
34575;922;200,00;G;200,00;82;2016
34576;335;70,00;G;70,00;90;2016
34576;541;30,00;G;30,00;100;2016
34576;30;4,00;G;4,00;100;2016
34576;393;10,00;G;10,00;90;2016
34576;33021;30,00;G;30,00;83;2016
34576;30223;650,00;G;650,00;86;2016
34576;352;250,00;G;250,00;84;2016
34576;11089;230,00;G;230,00;88;2016
34576;354;30,00;G;30,00;85;2016
34576;29014;200,00;G;200,00;87;2016
34576;1;13,00;G;13,00;100;2016
34576;31557;3,00;G;3,00;84;2016
34577;110;165,00;G;165,00;100;2016
34577;74;5,00;G;5,00;100;2016
34577;5901;100,00;G;100,00;100;2016
34577;858;220,00;G;220,00;85;2016
34577;29065;75,00;G;75,00;82;2016
34577;33365;300,00;G;300,00;100;2016
34577;335;80,00;G;80,00;84;2016
34577;615;200,00;G;200,00;82;2016
34577;333;2,00;G;2,00;86;2016
34577;691;75,00;G;75,00;86;2016
34578;7001;105,00;G;105,00;100;2016
34578;335;250,00;G;250,00;84;2016
34578;300;130,00;G;130,00;86;2016
34578;345;200,00;G;200,00;80;2016
34578;924;200,00;G;200,00;100;2016
34578;29;200,00;G;200,00;100;2016
34578;393;8,00;G;8,00;84;2016
34578;354;50,00;G;50,00;85;2016
34578;11177;1,00;G;1,00;100;2016
34578;30;9,00;G;9,00;100;2016
34578;7530;640,00;G;640,00;100;2016
34579;718;400,00;G;400,00;70;2016
34579;30;1,00;G;1,00;100;2016
34580;541;28,00;G;28,00;85;2016
34580;311;200,00;G;200,00;85;2016
